央视频道,#genre#
安徽卫视,http://221.223.21.27:8888/rtp/239.3.1.211:8064
安徽卫视,http://221.219.177.43:4022/rtp/239.3.1.211:8064
安徽卫视,http://123.114.25.21:4000/rtp/239.3.1.211:8064
安徽卫视,http://114.254.39.186:4022/rtp/239.3.1.211:8064
安徽卫视,http://123.117.232.77:5222/rtp/239.3.1.211:8064
安徽卫视,http://222.129.33.225:8686/rtp/239.3.1.211:8064
广东卫视,http://114.253.222.160:5400/rtp/239.3.1.142:8048
广东卫视,http://123.120.137.109:4023/rtp/239.3.1.142:8048
广东卫视,http://114.252.199.142:9854/rtp/239.3.1.142:8048
广东卫视,http://221.219.77.154:8888/rtp/239.3.1.142:8048
广东卫视,http://111.193.234.113:9999/rtp/239.3.1.142:8048
广东卫视,http://114.254.93.171:4022/rtp/239.3.1.142:8048
广东卫视,http://114.254.248.29:4022/rtp/239.3.1.142:8048
广东卫视,http://221.220.128.203:8012/rtp/239.3.1.142:8048
广东卫视,http://221.216.139.69:30002/rtp/239.3.1.142:8048
广东卫视,http://123.113.11.55:8012/rtp/239.3.1.142:8048
广东卫视,http://123.113.185.78:4022/rtp/239.3.1.142:8048
广东卫视,http://221.223.21.27:8888/rtp/239.3.1.142:8048
广东卫视,http://221.219.177.43:4022/rtp/239.3.1.142:8048
广东卫视,http://123.114.25.21:4000/rtp/239.3.1.142:8048
广东卫视,http://114.254.39.186:4022/rtp/239.3.1.142:8048
广东卫视,http://123.117.232.77:5222/rtp/239.3.1.142:8048
广东卫视,http://222.129.33.225:8686/rtp/239.3.1.142:8048
广东卫视4K,http://114.253.222.160:5400/rtp/239.3.1.203:2000
广东卫视4K,http://123.120.137.109:4023/rtp/239.3.1.203:2000
广东卫视4K,http://114.252.199.142:9854/rtp/239.3.1.203:2000
广东卫视4K,http://221.219.77.154:8888/rtp/239.3.1.203:2000
广东卫视4K,http://111.193.234.113:9999/rtp/239.3.1.203:2000
广东卫视4K,http://114.254.93.171:4022/rtp/239.3.1.203:2000
广东卫视4K,http://114.254.248.29:4022/rtp/239.3.1.203:2000
广东卫视4K,http://221.220.128.203:8012/rtp/239.3.1.203:2000
广东卫视4K,http://221.216.139.69:30002/rtp/239.3.1.203:2000
广东卫视4K,http://123.113.11.55:8012/rtp/239.3.1.203:2000
广东卫视4K,http://123.113.185.78:4022/rtp/239.3.1.203:2000
广东卫视4K,http://221.223.21.27:8888/rtp/239.3.1.203:2000
广东卫视4K,http://221.219.177.43:4022/rtp/239.3.1.203:2000
广东卫视4K,http://123.114.25.21:4000/rtp/239.3.1.203:2000
广东卫视4K,http://114.254.39.186:4022/rtp/239.3.1.203:2000
广东卫视4K,http://123.117.232.77:5222/rtp/239.3.1.203:2000
广东卫视4K,http://222.129.33.225:8686/rtp/239.3.1.203:2000
广西卫视,http://114.253.222.160:5400/rtp/239.3.1.39:8300
广西卫视,http://123.120.137.109:4023/rtp/239.3.1.39:8300
广西卫视,http://114.252.199.142:9854/rtp/239.3.1.39:8300
广西卫视,http://221.219.77.154:8888/rtp/239.3.1.39:8300
广西卫视,http://111.193.234.113:9999/rtp/239.3.1.39:8300
广西卫视,http://114.254.93.171:4022/rtp/239.3.1.39:8300
广西卫视,http://114.254.248.29:4022/rtp/239.3.1.39:8300
广西卫视,http://221.220.128.203:8012/rtp/239.3.1.39:8300
广西卫视,http://221.216.139.69:30002/rtp/239.3.1.39:8300
广西卫视,http://123.113.11.55:8012/rtp/239.3.1.39:8300
广西卫视,http://123.113.185.78:4022/rtp/239.3.1.39:8300
广西卫视,http://221.223.21.27:8888/rtp/239.3.1.39:8300
广西卫视,http://221.219.177.43:4022/rtp/239.3.1.39:8300
广西卫视,http://123.114.25.21:4000/rtp/239.3.1.39:8300
广西卫视,http://114.254.39.186:4022/rtp/239.3.1.39:8300
广西卫视,http://123.117.232.77:5222/rtp/239.3.1.39:8300
广西卫视,http://222.129.33.225:8686/rtp/239.3.1.39:8300
旅游卫视,http://114.253.222.160:5400/rtp/239.3.1.45:8304
旅游卫视,http://123.120.137.109:4023/rtp/239.3.1.45:8304
旅游卫视,http://114.252.199.142:9854/rtp/239.3.1.45:8304
旅游卫视,http://221.219.77.154:8888/rtp/239.3.1.45:8304
旅游卫视,http://111.193.234.113:9999/rtp/239.3.1.45:8304
旅游卫视,http://114.254.93.171:4022/rtp/239.3.1.45:8304
旅游卫视,http://114.254.248.29:4022/rtp/239.3.1.45:8304
旅游卫视,http://221.220.128.203:8012/rtp/239.3.1.45:8304
旅游卫视,http://221.216.139.69:30002/rtp/239.3.1.45:8304
旅游卫视,http://123.113.11.55:8012/rtp/239.3.1.45:8304
旅游卫视,http://123.113.185.78:4022/rtp/239.3.1.45:8304
旅游卫视,http://221.223.21.27:8888/rtp/239.3.1.45:8304
旅游卫视,http://221.219.177.43:4022/rtp/239.3.1.45:8304
旅游卫视,http://123.114.25.21:4000/rtp/239.3.1.45:8304
旅游卫视,http://114.254.39.186:4022/rtp/239.3.1.45:8304
旅游卫视,http://123.117.232.77:5222/rtp/239.3.1.45:8304
旅游卫视,http://222.129.33.225:8686/rtp/239.3.1.45:8304
江苏卫视,http://114.253.222.160:5400/rtp/239.3.1.135:8028
江苏卫视,http://123.120.137.109:4023/rtp/239.3.1.135:8028
江苏卫视,http://114.252.199.142:9854/rtp/239.3.1.135:8028
江苏卫视,http://221.219.77.154:8888/rtp/239.3.1.135:8028
江苏卫视,http://111.193.234.113:9999/rtp/239.3.1.135:8028
江苏卫视,http://114.254.93.171:4022/rtp/239.3.1.135:8028
江苏卫视,http://114.254.248.29:4022/rtp/239.3.1.135:8028
江苏卫视,http://221.220.128.203:8012/rtp/239.3.1.135:8028
江苏卫视,http://221.216.139.69:30002/rtp/239.3.1.135:8028
江苏卫视,http://123.113.11.55:8012/rtp/239.3.1.135:8028
江苏卫视,http://123.113.185.78:4022/rtp/239.3.1.135:8028
江苏卫视,http://221.223.21.27:8888/rtp/239.3.1.135:8028
江苏卫视,http://221.219.177.43:4022/rtp/239.3.1.135:8028
江苏卫视,http://123.114.25.21:4000/rtp/239.3.1.135:8028
江苏卫视,http://114.254.39.186:4022/rtp/239.3.1.135:8028
江苏卫视,http://123.117.232.77:5222/rtp/239.3.1.135:8028
江苏卫视,http://222.129.33.225:8686/rtp/239.3.1.135:8028
江苏卫视4K,http://114.253.222.160:5400/rtp/239.3.1.113:3003
江苏卫视4K,http://123.120.137.109:4023/rtp/239.3.1.113:3003
江苏卫视4K,http://114.252.199.142:9854/rtp/239.3.1.113:3003
江苏卫视4K,http://221.219.77.154:8888/rtp/239.3.1.113:3003
江苏卫视4K,http://111.193.234.113:9999/rtp/239.3.1.113:3003
江苏卫视4K,http://114.254.93.171:4022/rtp/239.3.1.113:3003
江苏卫视4K,http://114.254.248.29:4022/rtp/239.3.1.113:3003
江苏卫视4K,http://221.220.128.203:8012/rtp/239.3.1.113:3003
江苏卫视4K,http://221.216.139.69:30002/rtp/239.3.1.113:3003
江苏卫视4K,http://123.113.11.55:8012/rtp/239.3.1.113:3003
江苏卫视4K,http://123.113.185.78:4022/rtp/239.3.1.113:3003
江苏卫视4K,http://221.223.21.27:8888/rtp/239.3.1.113:3003
江苏卫视4K,http://221.219.177.43:4022/rtp/239.3.1.113:3003
江苏卫视4K,http://123.114.25.21:4000/rtp/239.3.1.113:3003
江苏卫视4K,http://114.254.39.186:4022/rtp/239.3.1.113:3003
江苏卫视4K,http://123.117.232.77:5222/rtp/239.3.1.113:3003
江苏卫视4K,http://222.129.33.225:8686/rtp/239.3.1.113:3003
江西卫视,http://114.253.222.160:5400/rtp/239.3.1.123:8164
江西卫视,http://123.120.137.109:4023/rtp/239.3.1.123:8164
江西卫视,http://114.252.199.142:9854/rtp/239.3.1.123:8164
江西卫视,http://221.219.77.154:8888/rtp/239.3.1.123:8164
江西卫视,http://111.193.234.113:9999/rtp/239.3.1.123:8164
江西卫视,http://114.254.93.171:4022/rtp/239.3.1.123:8164
江西卫视,http://114.254.248.29:4022/rtp/239.3.1.123:8164
江西卫视,http://221.220.128.203:8012/rtp/239.3.1.123:8164
江西卫视,http://221.216.139.69:30002/rtp/239.3.1.123:8164
江西卫视,http://123.113.11.55:8012/rtp/239.3.1.123:8164
江西卫视,http://123.113.185.78:4022/rtp/239.3.1.123:8164
江西卫视,http://221.223.21.27:8888/rtp/239.3.1.123:8164
江西卫视,http://221.219.177.43:4022/rtp/239.3.1.123:8164
江西卫视,http://123.114.25.21:4000/rtp/239.3.1.123:8164
江西卫视,http://114.254.39.186:4022/rtp/239.3.1.123:8164
江西卫视,http://123.117.232.77:5222/rtp/239.3.1.123:8164
江西卫视,http://222.129.33.225:8686/rtp/239.3.1.123:8164
河北卫视,http://114.253.222.160:5400/rtp/239.3.1.148:8072
河北卫视,http://123.120.137.109:4023/rtp/239.3.1.148:8072
河北卫视,http://114.252.199.142:9854/rtp/239.3.1.148:8072
河北卫视,http://221.219.77.154:8888/rtp/239.3.1.148:8072
河北卫视,http://111.193.234.113:9999/rtp/239.3.1.148:8072
河北卫视,http://114.254.93.171:4022/rtp/239.3.1.148:8072
河北卫视,http://114.254.248.29:4022/rtp/239.3.1.148:8072
河北卫视,http://221.220.128.203:8012/rtp/239.3.1.148:8072
河北卫视,http://221.216.139.69:30002/rtp/239.3.1.148:8072
河北卫视,http://123.113.11.55:8012/rtp/239.3.1.148:8072
河北卫视,http://123.113.185.78:4022/rtp/239.3.1.148:8072
河北卫视,http://221.223.21.27:8888/rtp/239.3.1.148:8072
河北卫视,http://221.219.177.43:4022/rtp/239.3.1.148:8072
河北卫视,http://123.114.25.21:4000/rtp/239.3.1.148:8072
河北卫视,http://114.254.39.186:4022/rtp/239.3.1.148:8072
河北卫视,http://123.117.232.77:5222/rtp/239.3.1.148:8072
河北卫视,http://222.129.33.225:8686/rtp/239.3.1.148:8072
湖南卫视4K,http://114.253.222.160:5400/rtp/239.3.1.112:3002
湖南卫视4K,http://123.120.137.109:4023/rtp/239.3.1.112:3002
湖南卫视4K,http://114.252.199.142:9854/rtp/239.3.1.112:3002
湖南卫视4K,http://221.219.77.154:8888/rtp/239.3.1.112:3002
湖南卫视4K,http://111.193.234.113:9999/rtp/239.3.1.112:3002
湖南卫视4K,http://114.254.93.171:4022/rtp/239.3.1.112:3002
湖南卫视4K,http://114.254.248.29:4022/rtp/239.3.1.112:3002
湖南卫视4K,http://221.220.128.203:8012/rtp/239.3.1.112:3002
湖南卫视4K,http://221.216.139.69:30002/rtp/239.3.1.112:3002
湖南卫视4K,http://123.113.11.55:8012/rtp/239.3.1.112:3002
湖南卫视4K,http://123.113.185.78:4022/rtp/239.3.1.112:3002
湖南卫视4K,http://221.223.21.27:8888/rtp/239.3.1.112:3002
湖南卫视4K,http://221.219.177.43:4022/rtp/239.3.1.112:3002
湖南卫视4K,http://123.114.25.21:4000/rtp/239.3.1.112:3002
湖南卫视4K,http://114.254.39.186:4022/rtp/239.3.1.112:3002
湖南卫视4K,http://123.117.232.77:5222/rtp/239.3.1.112:3002
湖南卫视4K,http://222.129.33.225:8686/rtp/239.3.1.112:3002
西藏卫视,http://114.253.222.160:5400/rtp/239.3.1.166:8188
西藏卫视,http://123.120.137.109:4023/rtp/239.3.1.166:8188
西藏卫视,http://114.252.199.142:9854/rtp/239.3.1.166:8188
西藏卫视,http://221.219.77.154:8888/rtp/239.3.1.166:8188
西藏卫视,http://111.193.234.113:9999/rtp/239.3.1.166:8188
西藏卫视,http://114.254.93.171:4022/rtp/239.3.1.166:8188
西藏卫视,http://114.254.248.29:4022/rtp/239.3.1.166:8188
西藏卫视,http://221.220.128.203:8012/rtp/239.3.1.166:8188
西藏卫视,http://221.216.139.69:30002/rtp/239.3.1.166:8188
西藏卫视,http://123.113.11.55:8012/rtp/239.3.1.166:8188
西藏卫视,http://123.113.185.78:4022/rtp/239.3.1.166:8188
西藏卫视,http://221.223.21.27:8888/rtp/239.3.1.166:8188
西藏卫视,http://221.219.177.43:4022/rtp/239.3.1.166:8188
西藏卫视,http://123.114.25.21:4000/rtp/239.3.1.166:8188
西藏卫视,http://114.254.39.186:4022/rtp/239.3.1.166:8188
西藏卫视,http://123.117.232.77:5222/rtp/239.3.1.166:8188
西藏卫视,http://222.129.33.225:8686/rtp/239.3.1.166:8188

影视频道,#genre#
IPTV动作影院,http://114.253.222.160:5400/rtp/239.3.1.92:4120
IPTV动作影院,http://123.120.137.109:4023/rtp/239.3.1.92:4120
IPTV动作影院,http://114.252.199.142:9854/rtp/239.3.1.92:4120
IPTV动作影院,http://221.219.77.154:8888/rtp/239.3.1.92:4120
IPTV动作影院,http://111.193.234.113:9999/rtp/239.3.1.92:4120
IPTV动作影院,http://114.254.93.171:4022/rtp/239.3.1.92:4120
IPTV动作影院,http://114.254.248.29:4022/rtp/239.3.1.92:4120
IPTV动作影院,http://221.220.128.203:8012/rtp/239.3.1.92:4120
IPTV动作影院,http://221.216.139.69:30002/rtp/239.3.1.92:4120
IPTV动作影院,http://123.113.11.55:8012/rtp/239.3.1.92:4120
IPTV动作影院,http://123.113.185.78:4022/rtp/239.3.1.92:4120
IPTV动作影院,http://221.223.21.27:8888/rtp/239.3.1.92:4120
IPTV动作影院,http://221.219.177.43:4022/rtp/239.3.1.92:4120
IPTV动作影院,http://123.114.25.21:4000/rtp/239.3.1.92:4120
IPTV动作影院,http://114.254.39.186:4022/rtp/239.3.1.92:4120
IPTV动作影院,http://123.117.232.77:5222/rtp/239.3.1.92:4120
IPTV动作影院,http://222.129.33.225:8686/rtp/239.3.1.92:4120
IPTV影视,http://114.253.222.160:5400/rtp/239.3.1.88:4120
IPTV影视,http://123.120.137.109:4023/rtp/239.3.1.88:4120
IPTV影视,http://114.252.199.142:9854/rtp/239.3.1.88:4120
IPTV影视,http://221.219.77.154:8888/rtp/239.3.1.88:4120
IPTV影视,http://111.193.234.113:9999/rtp/239.3.1.88:4120
IPTV影视,http://114.254.93.171:4022/rtp/239.3.1.88:4120
IPTV影视,http://114.254.248.29:4022/rtp/239.3.1.88:4120
IPTV影视,http://221.220.128.203:8012/rtp/239.3.1.88:4120
IPTV影视,http://221.216.139.69:30002/rtp/239.3.1.88:4120
IPTV影视,http://123.113.11.55:8012/rtp/239.3.1.88:4120
IPTV影视,http://123.113.185.78:4022/rtp/239.3.1.88:4120
IPTV影视,http://221.223.21.27:8888/rtp/239.3.1.88:4120
IPTV影视,http://221.219.177.43:4022/rtp/239.3.1.88:4120
IPTV影视,http://123.114.25.21:4000/rtp/239.3.1.88:4120
IPTV影视,http://114.254.39.186:4022/rtp/239.3.1.88:4120
IPTV影视,http://123.117.232.77:5222/rtp/239.3.1.88:4120
IPTV影视,http://222.129.33.225:8686/rtp/239.3.1.88:4120
北京影视,http://114.253.222.160:5400/rtp/239.3.1.158:8000
北京影视,http://123.120.137.109:4023/rtp/239.3.1.158:8000
北京影视,http://114.252.199.142:9854/rtp/239.3.1.158:8000
北京影视,http://221.219.77.154:8888/rtp/239.3.1.158:8000
北京影视,http://111.193.234.113:9999/rtp/239.3.1.158:8000
北京影视,http://114.254.93.171:4022/rtp/239.3.1.158:8000
北京影视,http://114.254.248.29:4022/rtp/239.3.1.158:8000
北京影视,http://221.220.128.203:8012/rtp/239.3.1.158:8000
北京影视,http://221.216.139.69:30002/rtp/239.3.1.158:8000
北京影视,http://123.113.11.55:8012/rtp/239.3.1.158:8000
北京影视,http://123.113.185.78:4022/rtp/239.3.1.158:8000
北京影视,http://221.223.21.27:8888/rtp/239.3.1.158:8000
北京影视,http://221.219.177.43:4022/rtp/239.3.1.158:8000
北京影视,http://123.114.25.21:4000/rtp/239.3.1.158:8000
北京影视,http://114.254.39.186:4022/rtp/239.3.1.158:8000
北京影视,http://123.117.232.77:5222/rtp/239.3.1.158:8000
北京影视,http://222.129.33.225:8686/rtp/239.3.1.158:8000
淘电影,http://114.253.222.160:5400/rtp/239.3.1.250:8001
淘电影,http://123.120.137.109:4023/rtp/239.3.1.250:8001
淘电影,http://114.252.199.142:9854/rtp/239.3.1.250:8001
淘电影,http://221.219.77.154:8888/rtp/239.3.1.250:8001
淘电影,http://111.193.234.113:9999/rtp/239.3.1.250:8001
淘电影,http://114.254.93.171:4022/rtp/239.3.1.250:8001
淘电影,http://114.254.248.29:4022/rtp/239.3.1.250:8001
淘电影,http://221.220.128.203:8012/rtp/239.3.1.250:8001
淘电影,http://221.216.139.69:30002/rtp/239.3.1.250:8001
淘电影,http://123.113.11.55:8012/rtp/239.3.1.250:8001
淘电影,http://123.113.185.78:4022/rtp/239.3.1.250:8001
淘电影,http://221.223.21.27:8888/rtp/239.3.1.250:8001
淘电影,http://221.219.177.43:4022/rtp/239.3.1.250:8001
淘电影,http://123.114.25.21:4000/rtp/239.3.1.250:8001
淘电影,http://114.254.39.186:4022/rtp/239.3.1.250:8001
淘电影,http://123.117.232.77:5222/rtp/239.3.1.250:8001
淘电影,http://222.129.33.225:8686/rtp/239.3.1.250:8001

体育频道,#genre#
北京体育休闲,http://114.253.222.160:5400/rtp/239.3.1.243:8000
北京体育休闲,http://123.120.137.109:4023/rtp/239.3.1.243:8000
北京体育休闲,http://114.252.199.142:9854/rtp/239.3.1.243:8000
北京体育休闲,http://221.219.77.154:8888/rtp/239.3.1.243:8000
北京体育休闲,http://111.193.234.113:9999/rtp/239.3.1.243:8000
北京体育休闲,http://114.254.93.171:4022/rtp/239.3.1.243:8000
北京体育休闲,http://114.254.248.29:4022/rtp/239.3.1.243:8000
北京体育休闲,http://221.220.128.203:8012/rtp/239.3.1.243:8000
北京体育休闲,http://221.216.139.69:30002/rtp/239.3.1.243:8000
北京体育休闲,http://123.113.11.55:8012/rtp/239.3.1.243:8000
北京体育休闲,http://123.113.185.78:4022/rtp/239.3.1.243:8000
北京体育休闲,http://221.223.21.27:8888/rtp/239.3.1.243:8000
北京体育休闲,http://221.219.177.43:4022/rtp/239.3.1.243:8000
北京体育休闲,http://123.114.25.21:4000/rtp/239.3.1.243:8000
北京体育休闲,http://114.254.39.186:4022/rtp/239.3.1.243:8000
北京体育休闲,http://123.117.232.77:5222/rtp/239.3.1.243:8000
北京体育休闲,http://222.129.33.225:8686/rtp/239.3.1.243:8000

更新时间,#genre#
2026-08-26 11:39:17,https://example.com
